"Team","Year","Playoff_Status","Wins","Total.Payroll","Active.Payroll","Injured","Retained","Buried","Suspended","Average.Age","Payroll.Percent.Change","Diff_From_League_Avg_Payroll","Payroll.Ranking","Top1_Percent","Top3_Percent","Top5_Percent","Median_Exp","Mean_Exp","Position_Payroll_1B","Position_Payroll_2B","Position_Payroll_3B","Position_Payroll_C","Position_Payroll_CF","Position_Payroll_DH","Position_Payroll_LF","Position_Payroll_OF","Position_Payroll_P","Position_Payroll_RF","Position_Payroll_RP","Position_Payroll_SP","Position_Payroll_SS","Position_Percent_Payroll_1B","Position_Percent_Payroll_2B","Position_Percent_Payroll_3B","Position_Percent_Payroll_C","Position_Percent_Payroll_CF","Position_Percent_Payroll_DH","Position_Percent_Payroll_LF","Position_Percent_Payroll_OF","Position_Percent_Payroll_P","Position_Percent_Payroll_RF","Position_Percent_Payroll_RP","Position_Percent_Payroll_SP","Position_Percent_Payroll_SS","Player_Group_Payroll_Designated_Hitter","Player_Group_Payroll_Infield","Player_Group_Payroll_OutField","Player_Group_Payroll_Pitcher","Player_Group_Percent_Payroll_Designated_Hitter","Player_Group_Percent_Payroll_Infield","Player_Group_Percent_Payroll_OutField","Player_Group_Percent_Payroll_Pitcher"
"pittsburgh-pirates",2018,0,82,91025861,67576415,4670500,17492114,1286832,0,26.7,-9.43,-47559573.3,27,11.535183391454,33.1407642494038,49.1618519268936,1.1,2.35827777777778,5232030,16014650,3e+06,12399000,0,3071000,6128730,545000,0,12478333,14307208,17965828,8633000,5.74785005329419,17.5935166380904,3.29576668327257,13.6214037019655,0,3.37376649477669,6.73295471492437,0.598730947461184,0,13.7085580547269,15.7177398190169,19.7370591199352,9.48411792556403,3071000,45278680,19152063,32273036,3.37376649477669,49.7426550021867,21.0402437171124,35.4547989389521
"pittsburgh-pirates",2019,0,69,72176474,27674108,19571272,20053143,377951,0,26.8,-20.71,-65226264.7,29,15.9331695809912,40.872046478746,57.23799004091,1.104,2.14210204081633,2295000,1e+06,250000,13197500,0,584000,7972361,1120500,1665000,19183334,20461782,11085668,2244500,3.17970645116302,1.38549300704271,0.346373251760678,18.2850439604462,0,0.809127916112943,11.04565041512,1.55244491439136,2.30684585672611,26.5783751087647,28.3496558726324,15.3591154923971,3.10973905430736,584000,18987000,28276195,33212450,0.809127916112943,26.3063557247199,39.176470438276,46.0156172217557
"pittsburgh-pirates",2020,0,51,62505808,12738842,8462127,2437508,199360,2444444,27.4,-13.4,-75287544.1,29,14.3986619611413,35.8366697699516,46.3156959750044,2.016,2.03924444444444,5983000,0,1127000,2636500,1038897,2800000,1156300,563500,563500,10100000,14973111,18016000,3298000,9.57191050150092,0,1.80303244780069,4.21800802894989,1.66208074616042,4.47958372124395,1.84990809174085,0.901516223900345,0.901516223900345,16.1584984230585,23.9547515328496,28.8229215435468,5.27630968309377,2800000,13044500,12858697,33552611,4.47958372124395,20.8692606613453,20.5720034848602,53.6791893002967
"pittsburgh-pirates",2021,0,61,54356609,17797841,7847255,19989602,971911,7750000,26.8,-13.04,-76263561.233333,28,20.2367296311659,32.9036529854171,40.5936102452601,1.096,1.79173913043478,3502596,1185871,589500,1891500,429974,4085310,1183000,24536,1149500,12500000,16905362,7131453,3964000,6.4437352962912,2.18165007313094,1.08450473796112,3.47979764521367,0.791024326039176,7.51575581177259,2.17636828669721,0.0451389452936625,2.11473824645684,22.9962836717795,31.1008400100897,13.119753294397,7.2925814779947,4085310,11133467,14137510,25186315,7.51575581177259,20.4822692305916,26.0088152298095,46.3353315509435
"kansas-city-royals",2024,0,NA,116155249,91039255,3407270,10314812,2893912,0,28.7,20.89,-49394147.133333,20,17.2183350922006,43.9067544851116,59.8337144453971,3.062,3.73777419354839,10752750,757000,751250,20744500,758250,2e+06,754750,743750,0,5500000,24148812,41498500,5448970,9.25722263313301,0.651713983239793,0.646763711900786,17.8592876160078,0.652790129183056,1.72183350922006,0.649776920541921,0.64030683624121,0,4.73504215035517,20.7901168547278,35.7267539411844,4.69110956836742,2e+06,38454470,7756750,65647312,1.72183350922006,33.1060975126488,6.67791603632135,56.5168707959121
"baltimore-orioles",2012,2,93,82932168,80099381,0,2832787,0,0,27,-9.61,-24265717.133333,22,14.8916883494472,36.3952055371325,52.81424693974,2.147,3.58254878048781,1768000,1e+07,10043333,2469500,7980000,0,2470500,0,0,12350000,18768287,9888833,7896667,2.13186275318402,12.058047246516,12.1102983826493,2.97773476752712,9.62232170271974,0,2.97894057225177,0,0,14.8916883494472,22.6308891382171,11.9240015526906,9.52183837760035,0,32177500,22800500,28657120,0,38.7997815274768,27.4929506244187,34.5548906909078
"baltimore-orioles",2013,0,85,100430869,99166019,0,1222009,42841,0,27.6,21.1,-10266911.6,16,15.2841453557471,34.1113577340449,48.2172468307528,3.068,3.77366666666667,4569453,12190000,4003500,6646000,8916365,490000,11040000,0,0,15840000,26434918,17500439,7416667,4.5498491106355,12.1377024030331,3.98632416493379,6.61748729865117,8.87811196774569,0.487897799629713,10.992636138596,0,0,15.7720431553769,26.3215067869223,17.425358531947,7.38484797935981,490000,34825620,35796365,43935357,0.487897799629713,34.6762109566134,35.6427912617185,43.7468653188692
"baltimore-orioles",2014,3,96,113562943,108470318,0,2282926,2809699,0,28,13.08,-6193563.93333299,14,13.5167331829363,35.2300952609162,51.3885352548498,3.6085,3.99005,11200000,4218000,1031500,11205000,13408333,8e+06,6523909,0,0,16910500,19402642,21327833,7916667,9.86237209438998,3.71423977626223,0.908306858514577,9.86677493907498,11.80696153674,7.04455149599284,5.7447516132089,0,0,14.8908610091234,17.0853638409142,18.7806272333044,6.9711710447659,8e+06,35571167,36842742,40730475,7.04455149599284,31.3228647130077,32.4425741590723,35.8659910742186
"baltimore-orioles",2015,0,81,118509476,94683315,1245000,22276584,304577,0,27.5,4.36,-10111351.766667,16,11.3141441955241,32.1141686593906,49.2436005708101,2.149,3.15947093023256,16207500,515000,2173000,9472524,13408333,507500,5373699,0,0,7356005,27281361,27482000,14407500,13.6761215617897,0.434564405634533,1.83360864746377,7.99305196489098,11.3141441955241,0.428235797785487,4.53440448930852,0,0,6.20710279741681,23.0204047143032,23.1897067876665,12.1572556780185,507500,42775524,26138037,54763361,0.428235797785487,36.0946022577975,22.0556514822494,46.2101115019697
"baltimore-orioles",2016,1,89,150248832,144407663,2650245,2773173,417751,0,28.5,26.78,16354541.366667,9,14.0203166437926,35.4070606019753,52.3789063465066,3.135,3.77042857142857,31765362,522500,6500000,16832500,17348333,9150000,4607500,507500,0,161967,22025335,38488037,13007500,21.1418362307136,0.347756447118338,4.32615675840994,11.2030820978362,11.5464012392456,6.08989759068476,3.06657957913443,0.337773008445084,0,0.107799174106059,14.6592387486912,25.616197136228,8.65730523615651,9150000,68627862,22625300,60513372,6.08989759068476,45.6761367702346,15.0585530009311,40.2754358849192
"baltimore-orioles",2017,0,75,175295707,163601626,0,7267168,4426913,0,27.9,16.67,35256724.4,7,12.0170438629167,31.1466241440813,46.8344013695669,3.027,3.93551351351351,23065362,3475000,14185000,7235000,16333333,11500000,4317835,536000,0,7535000,42517833,42641668,1.4e+07,13.1579731156793,1.982364576675,8.09204072521867,4.12731157186867,9.31758870740628,6.5603432033849,2.46317213005108,0.305769039740374,0,4.29845095978306,24.2549197168873,24.3255632038952,7.98650476933813,11500000,61960362,28722168,85159501,6.5603432033849,35.3461947587798,16.3849808369808,48.5804829207825
"baltimore-orioles",2018,0,47,130413607,69637987,12650000,43550980,1574640,3e+06,26.2,-25.6,-8171827.30000001,19,16.1527332036756,40.1788557232375,57.1513239412203,1.166,2.59616666666667,21610362,6756662,15284408,2886500,17878333,13045000,1840045,1101500,0,0,35307901,24547464,4550000,16.5706343817329,5.18094864134844,11.7199488240518,2.21334266139882,13.7089475640375,10.0027905830409,1.41093022601545,0.844620454367158,0,0,27.0737860965689,18.8227782090254,3.48889974341404,13045000,51087932,20819878,59855365,10.0027905830409,39.173774251946,15.9644982444202,45.8965643055943
"tampa-bay-rays",2018,0,90,68810167,25668988,2213706,35944023,4983450,0,26.5,-11.57,-69775267.3,30,13.8178374134741,32.225933996062,45.9144634832815,1,1.87057777777778,3695000,545000,4020000,9559976,5666666,0,15152067,304720,0,4400000,15212288,7095172,6112400,5.36984599964712,0.792034119027788,5.842159923838,13.8932608607097,8.2352161708894,0,22.0200991519175,0.442841535321372,0,6.39440389673811,22.1076167421596,10.3112262465516,8.88298963145955,0,23932376,25523453,22307460,0,34.7802905346822,37.0925607548664,32.4188429887112
"tampa-bay-rays",2019,2,96,64178722,54345374,644520,9084388,104440,0,27.3,-6.73,-73224016.7,30,23.3722323108896,43.8878574116823,57.829393985128,1,1.64184444444444,2600900,1417736,6435968,5867844,9503666,9500000,4657400,0,0,0,10924740,18283500,1132700,4.05258926782618,2.20904367650076,10.0281959494301,9.14297420880397,14.8081259704735,14.8024137968967,7.25692231764914,0,0,0,17.0223707477379,28.4884139637433,1.76491516923631,9500000,17455148,14161066,29208240,14.8024137968967,27.1977182717973,22.0650482881227,45.5107847114812
"los-angeles-dodgers",2023,2,100,240278296,149705968,33764202,34802727,1290369,0,30,-11.13,74521081.333333,6,11.236969984172,31.0213761462667,47.044462975549,5.056,5.17023404255319,2.7e+07,1470000,28500000,8808065,2385760,1e+07,8e+06,0,863227,720000,41377041,99912424,47088710,11.236969984172,0.611790588027143,11.8612460944038,3.66577637124578,0.992915315164379,4.16184073487853,3.32947258790282,0,0.359261329204699,0.299652532911254,17.2204654722539,41.5819596123655,19.5975711430882,1e+07,112866775,11105760,142152692,4.16184073487853,46.9733541809369,4.62204043597845,59.1616864138241
"new-york-mets",2023,0,75,343605067,104157606,76849257,158207683,4390521,0,28.4,28.07,177847852.333333,1,12.6113777594555,35.1469397859607,47.0792434501555,3.1445,4.26297727272727,17750000,7250000,10552903,20520650,0,23190000,33120196,1400000,0,20750000,52943778,134757656,36420000,5.16581439120629,2.10998052598567,3.07123032036079,5.972161638699,0,6.74902736518725,9.63903014852805,0.407444515362749,0,6.03890978126932,15.4083228347736,39.2187627431001,10.5993780353652,23190000,92493553,55270196,187701434,6.74902736518725,26.918564911617,16.0853844451601,54.6270855778736
"washington-nationals",2012,2,98,98044359,95623594,0,420765,2e+06,0,27.2,30.75,-9153526.133333,16,13.8421303769246,37.5813849728978,50.878937359364,3.123,4.3836976744186,16156765,481000,2600000,6823750,2822500,8e+06,17564928,0,0,0,23668250,21525000,986000,16.4790357801207,0.490594262541917,2.65186087860496,6.9598598732233,2.87879897302404,8.1595719341691,17.9152866918126,0,0,0,24.1403485538622,21.9543482353737,1.00566724088634,8e+06,27047515,20387428,45193250,8.1595719341691,27.5870180353772,20.7940856648367,46.094696789236
"washington-nationals",2013,0,86,116584094,106761470,491000,7237910,2093714,0,26.8,18.91,5886313.40000001,11,14.2141414248156,37.6092711240695,55.6220199300944,3.01,3.73211904761905,17768000,991250,1800000,6556660,4290000,1e+07,23513928,0,0,2500000,26648900,29580000,526250,15.2405009897834,0.850244631141535,1.54394989765928,5.62397474221483,3.67974725608795,8.57749943144045,20.1690704050932,0,0,2.14437485786011,22.8580924598513,25.3722433182008,0.451390907579554,1e+07,27642160,30303928,56228900,8.57749943144045,23.7100611683786,25.9931925190412,48.2303357780522
"los-angeles-dodgers",2017,4,104,259366393,184484091,22654516,41492656,10735130,0,28.5,-2.77,119327410.4,1,13.7147405986403,30.7617772206903,44.320459821485,3.1345,4.29586,22557142,9264615,1620000,6040000,20635000,13555000,54550378,535000,0,9539285,29211996,107488093,1665000,8.69701804427685,3.57201829151397,0.624599039706736,2.32875197520289,7.95592665700525,5.22619752050914,21.0321689595305,0.206271905088336,0,3.67791867314128,11.2628300305661,41.4425676961163,0.641949013031924,13555000,41146757,85259663,136700089,5.22619752050914,15.8643363637324,32.8722861947654,52.7053977266823
"los-angeles-dodgers",2018,4,91,199582045,160502596,3908850,30541679,4628920,0,28.8,-23.05,60996610.7,3,17.8229599761842,36.9462563628908,50.9755744811614,3.028,3.92158823529412,4250000,16093760,17120000,9e+06,2500000,14600000,28511666,545000,0,10604285,37124534,78358147,7752500,2.12945007152322,8.06373138425353,8.57792593517117,4.5094236808727,1.2526176891313,7.31528730452682,14.2856868712814,0.273070656230624,0,5.3132459886359,18.6011391956626,39.2611204079004,3.88436745399618,14600000,54216260,42160951,115482681,7.31528730452682,27.1648985258168,21.1246212052793,57.862259603563
"milwaukee-brewers",2015,0,68,94010873,58772714,1020000,33510458,707701,0,26.5,-13.57,-34609954.766667,24,13.8281877246263,38.8252963037584,58.5038711426496,1.104,3.23057142857143,22007500,1025000,11534000,4732500,0,519500,1018000,0,0,10108034,19814560,28331864,1015000,23.4095262576702,1.09029941674938,12.2687936319877,5.03399218513799,0,0.552595655611027,1.08285346951304,0,0,10.7519839753004,21.0768811816055,30.1367949215832,1.0796623492689,519500,40314000,11126034,48146424,0.552595655611027,42.8822738408141,11.8348374448134,51.2136761031886
"seattle-mariners",2016,0,86,147006553,132303221,4036934,9931590,734808,0,28.6,16.63,13112262.366667,13,17.5891084256632,43.6423687861044,58.2675671607646,2.123,3.36320512820513,9e+06,1022900,8008319,6086000,7157500,38807500,6307500,0,0,7257500,25007463,46031300,209850,6.12217606381125,0.695819321741392,5.44759321035165,4.13995150270614,4.86883057519211,26.3984830662617,4.29062505805438,0,0,4.93685475367891,17.0111212661384,31.3124136717905,0.142748738554532,38807500,24327069,20722500,71038763,26.3984830662617,16.548288837165,14.0963103869254,48.3235349379289
"san-diego-padres",2024,0,NA,163398421,73037539,58458920,16515099,1443437,276759,28.7,-36.18,-2150975.133333,15,15.5782074540365,38.2778815224904,55.5730302926244,4.004,4.64536363636364,19545714,36054545,17090909,3674700,1480000,2500000,2e+06,0,0,11714285,23335599,51121200,7850000,11.9619968665425,22.0654182453819,10.4596537074247,2.24892014103368,0.905761506716151,1.53000254512863,1.22400203610291,0,0,7.16915434574487,14.2814103448405,31.286226444012,4.80420799170391,2500000,84215868,15194285,74456799,1.53000254512863,51.5401969520868,9.29891788856393,45.5676367888524
"seattle-mariners",2012,0,75,84289928,73071348,0,11218580,0,0,26.7,-16.9,-22907957.133333,21,23.4310319970851,48.0111692585619,60.8389177886117,2.1715,3.27136363636364,2881000,2100000,10945600,4720500,5812500,0,13156480,0,0,983400,16038100,27600000,1105000,3.41796471815707,2.49140087057614,12.9856558899896,5.60031324264508,6.89584169534467,0,15.6086027265322,0,0,1.1666874362498,19.0273030011367,32.7441257275721,1.31095141046982,0,21752100,19952380,43638100,0,25.8062861318377,23.6711318581266,51.7714287287088
"chicago-cubs",2021,0,71,144037170,33340389,38534396,71494409,667976,0,28,-30.42,13416999.766667,13,16.315233074907,37.4903228104246,54.247184945386,1.617,2.97466,30326465,3348438,2210244,12624924,1225560,3134980,4100000,1711500,0,23500000,24318328,36942145,12021145,21.0546104175748,2.32470410242023,1.53449557499637,8.76504585587179,0.850863704139702,2.17650763341157,2.84648747264335,1.18823495351929,0,16.315233074907,16.883369757959,25.6476470622132,8.34586308520224,3134980,60531216,30537060,61260473,2.17650763341157,42.0247190360655,21.2008192052093,42.5310168201722
"oakland-athletics",2023,0,50,62243227,31196397,7178987,16193039,7674804,0,26.1,28.49,-103513987.666667,30,11.4470286060201,28.2761689075022,38.7190721972047,0.154,1.45411111111111,3720000,4445000,3719972,5680000,1440000,725000,0,720000,58065,3230270,19909732,9950000,7470000,5.97655388272205,7.14133924965041,5.97650889790788,9.12549087469388,2.31350472879563,1.16478536692836,0,1.15675236439782,0.0932872583871656,5.18975341686574,31.9869855076762,15.9856750357754,12.0013057806273,725000,25034972,5390270,29917797,1.16478536692836,40.2211986856016,8.66001051005919,48.0659478018387
"colorado-rockies",2012,0,64,87232529,76398104,0,10834425,0,0,27.2,5.23,-19965356.133333,20,12.0367942101048,33.5597286191256,49.264879159929,3.073,4.61713953488372,5380000,6460000,3931803,3200000,481000,1960000,10980000,0,0,7828571,27481000,10464622,9717000,6.16742408098704,7.40549434259782,4.50726700815931,3.66835633069861,0.551399810958135,2.2468682525529,12.5870476597096,0,0,8.97437124630423,31.5031563512276,11.9962382381462,11.139193270437,1960000,28688803,19289571,37945622,2.2468682525529,32.8877350328798,22.112818716972,43.4993945893739
"colorado-rockies",2013,0,74,79017288,73766018,0,1459705,3791565,0,27.9,-9.42,-31680492.6,24,13.9210042237845,39.896332559528,56.3213090785905,3.0595,4.180325,5491000,490000,2460000,1e+06,209705,490000,10990000,0,0,11728571,28666500,7330000,11415000,6.94911219934554,0.620117460877675,3.11324276277363,1.26554583852587,0.265391290068067,0.620117460877675,13.9083487653993,0,0,14.8430442209052,36.2787697801018,9.27645099639461,14.4462057467728,490000,20856000,22928276,35996500,0.620117460877675,26.3942240082955,29.0167842763725,45.5552207764964
"colorado-rockies",2014,0,66,96772365,96456583,0,202995,112787,0,27.8,22.47,-22984141.933333,19,16.5594795580329,39.8099188750838,59.3698118259278,3.046,4.05089743589744,6002000,501000,1202995,1750000,4100000,501000,13001000,0,0,10928571,33395500,14350000,16526000,6.20218385693064,0.517709782126333,1.24311832205403,1.80836750243729,4.23674671999594,0.517709782126333,13.4346205138213,0,0,11.2930700825592,34.5093353872255,14.8286135199858,17.0771893401593,501000,25981995,28029571,47745500,0.517709782126333,26.8485688037075,28.9644373163764,49.3379489072113
"colorado-rockies",2015,0,68,107102051,74930648,6103870,25765868,301665,0,27.1,10.67,-21518776.766667,21,15.3858594173887,40.5571943715625,55.0714645044473,2.115,3.4275,10557500,2527000,512500,4695100,5825000,517500,1527500,0,0,16478571,36007893,10894959,23261597,9.85742093771855,2.35943194029029,0.478515579500901,4.38376292158962,5.43873804993706,0.483184024178958,1.42620984914659,0,0,15.3858594173887,33.6201712887833,10.1725026722411,21.719095743554,517500,41553697,23831071,46902852,0.483184024178958,38.7982271226533,22.2508073164724,43.7926739610243
"colorado-rockies",2016,0,75,107902280,88354041,1289832,16710362,1548045,0,27.4,0.75,-25992010.633333,17,16.1985186967319,42.4897638863609,55.6961576715524,1.092,3.398,1257500,5150000,7600000,4672500,0,4007500,2007500,507500,0,25478571,40977825,2061184,17393353,1.1654063287634,4.77283705219204,7.04341001876883,4.3303070148286,0,3.71400863818633,1.86047968587874,0.47033297164805,0,23.6126345059622,37.9767925200468,1.91023211001658,16.119541681603,4007500,36073353,27993571,43039009,3.71400863818633,33.4315020961559,25.943447163489,39.8870246300634
"colorado-rockies",2017,1,87,139499341,105204084,0,33618391,676866,0,27.4,29.28,-539641.599999994,16,15.7706838199329,39.7339303559864,53.8917033306989,2.63,3.81885,0,4800000,13785000,7703162,8535000,7300000,535000,67229,175000,28428571,50552000,3232000,24175000,0,3.44087646980354,9.88176711171704,5.52200601435099,6.11830847286942,5.23299963115955,0.383514356530186,0.0481930592059213,0.125448621294921,20.3790002133415,36.2381640211476,2.31685682300105,17.3298309703126,7300000,50463162,37565800,53959000,5.23299963115955,36.1744805661842,26.929016101947,38.6804694654436
"colorado-rockies",2018,2,90,143968544,131213168,7545000,4442400,767976,0,28.3,3.2,5383109.69999999,13,15.2811158526407,38.7237367629418,54.2363844424238,2.0925,3.81085,0,8500000,18297000,6995000,2.2e+07,12883333,545000,545000,0,18545000,52109900,4755000,5800000,0,5.90406748852027,12.7090262161712,4.85870024496462,15.2811158526407,8.94871382459768,0.378554915440417,0.378554915440417,0,12.881286067601,36.1953372258873,3.30280481269575,4.02865781569618,12883333,39592000,41635000,56864900,8.94871382459768,27.5004517653523,28.9195117511225,39.4981420385831
"boston-red-sox",2021,3,92,187100784,141452731,2832729,41374493,1440831,0,29.1,8.75,56480613.766667,6,16.0341391193743,37.0655849309536,54.7031379622653,4.109,4.50310526315789,1500000,33068498,8061051,7850000,0,26350000,3449500,1750000,0,3700000,21151988,87061000,7141000,0.801706955968715,17.6741632466917,4.30840043941238,4.19559973623627,0,14.0833188598504,1.84365876307605,0.9353247819635,0,1.97754382472283,11.3051306081112,46.5316061957282,3.81665958171506,26350000,57620549,8899500,108212988,14.0833188598504,30.7965299600241,4.75652736976238,57.8367368038394
"new-york-mets",2022,0,101,268292506,231062889,4155954,28130999,4942664,0,30.2,33.35,118038942.6,2,16.1515256784698,42.2797247270112,55.4959447879621,4.1015,4.6242380952381,10400000,3e+06,13208255,9959222,796704,21291080,23691666,0,0,15750000,33779392,117365833,34978846,3.87636619265094,1.11818255557239,4.92308011018392,3.71207610249091,0.296953504918248,7.93577141509871,8.83053587788248,0,0,5.87045841675503,12.5905089574138,43.7454756936073,13.0375784704177,21291080,71546323,40238370,151145225,7.93577141509871,26.6672834313158,14.9979477995558,56.3359846510212
"new-york-mets",2024,0,NA,309565128,179761995,49341250,78127555,2934328,0,30.2,-9.91,144015731.866667,1,11.0154526190689,29.0515064086934,42.3766507059542,5.022,5.19002777777778,20500000,10370540,2740000,18712500,10500000,13380000,20500000,0,0,23975000,50655379,115043979,35843500,6.62219292348717,3.35003495613369,0.885112615139261,6.0447700039392,3.39185491203001,4.32219225932967,6.62219292348717,0,0,7.74473538246853,16.3633996268469,37.1630938352979,11.5786620513665,13380000,88166540,54975000,165699358,4.32219225932967,28.4807725500658,17.7587832179857,53.5264934621447
"st-louis-cardinals",2012,3,88,119957765,118482081,0,1475684,0,0,28,0.87,12759879.866667,8,14.213335835325,35.2519905651793,52.7581520045826,2.036,4.92562790697674,988000,978000,725684,8541000,480000,25530000,1980000,17050000,0,999000,17628000,39149500,7460000,0.823623214387164,0.815286947035067,0.604949583713901,7.12000594542588,0.400140832900646,21.2824905499031,1.65058093571517,14.213335835325,0,0.83279310847447,14.6951720882762,32.6360698700914,6.21885544466421,25530000,18692684,20509000,56777500,21.2824905499031,15.5827211352262,17.0968507124153,47.3312419583676
"texas-rangers",2014,0,67,139630583,130309240,502163,8819180,0,0,26.9,1.23,19874076.066667,10,17.1882115539115,39.4612690258552,56.6192887699968,2.129,3.39798039215686,4950000,2125000,18425000,3359118,5253000,3.8e+07,2443269,0,0,1.4e+07,25261745,23793630,7725000,3.54506863299425,1.52187289800258,13.1955332450341,2.405717950773,3.76206980386238,27.2146682936932,1.74980935229641,0,0,10.0264567397817,18.0918423867069,17.0404144198123,5.53245559391527,3.8e+07,36584118,21696269,49055375,27.2146682936932,26.2006483207192,15.5383358959405,35.1322568065192
"texas-rangers",2015,2,88,152735607,124815876,13135760,14368970,415001,0,27.6,9.39,24114779.233333,7,15.7461645469481,36.2063575653318,54.5386905098037,2.148,3.69797959183673,4993622,1921350,1.6e+07,2990790,6856530,38050000,4127954,0,0,2108500,21825964,47005314,15250000,3.26945503938712,1.25795813938789,10.4756188254125,1.95814850167846,4.48914967156283,24.912331019184,2.70267953955229,0,0,1.38049014333639,14.2900299600734,30.7756095145515,9.98457419297126,38050000,41155762,13092984,68831278,24.912331019184,26.9457546988372,8.57231935445151,45.0656394746249
"san-diego-padres",2016,0,68,83435559,21508794,13711664,48181815,33286,0,27.2,-22.68,-50458731.633333,26,13.9108051040924,38.6904077672686,57.5495670856595,2.011,2.95317647058824,523900,2575430,1525500,4453200,0,508800,25627323,0,0,7884411,22086715,21557945,4992675,0.627909738100994,3.08672948424784,1.82835713966991,5.33729270034614,0,0.609811938816159,30.7151091299095,0,0,9.44970117596983,26.4715850947915,25.8378385167887,5.9838695393651,508800,14070705,33511734,43644660,0.609811938816159,16.86415860173,40.1648103058793,52.3094236115803
"oakland-athletics",2017,0,75,73477080,31723817,1437784,39189018,1126461,0,27.2,-11.59,-66561902.6,29,15.8779676601193,32.2095910724814,45.8192772494498,1.044,2.37063492063492,3826594,7864647,5785277,2978002,6336307,16666667,6097538,0,0,0,24070454,5561732,535000,5.20787434666702,10.7035377562636,7.87358044168331,4.05296726543842,8.6235149790928,22.6828107486035,8.29855786321394,0,0,0,32.7591325077153,7.56934271204027,0.728118210467808,16666667,20989520,12433845,29632186,22.6828107486035,28.5660780205201,16.9220728423067,40.3284752197556
"atlanta-braves",2012,1,94,97928056,86492616,0,11435440,0,0,28.4,-0.78,-9269829.133333,17,14.2962094540098,39.6889998510743,59.0909983958019,4.5975,5.58578947368421,2615000,14200000,18750000,13871666,6845000,0,3375000,0,0,565000,8550940,30712500,1002000,2.6703276944454,14.5004410176385,19.1467090901917,14.1651601865762,6.98982526519264,0,3.4464076362345,0,0,0.576954167251109,8.73185923347646,31.362309489734,1.02320013377984,0,50438666,10785000,39263440,0,51.5058381226316,11.0131870686783,40.0941687232104
"st-louis-cardinals",2013,4,97,120192638,114729933,0,5406476,56229,0,27.8,0.2,9494857.40000001,10,14.1439611301318,36.8990985953732,57.4078422340643,2.077,4.1185641025641,3640000,1001000,3500000,15783000,498000,13564000,980000,1.7e+07,980000,2274000,25643689,34893000,8762787,3.02847167727528,0.832829711250701,2.91199199738007,13.1314199127571,0.414334861341507,11.2852169864181,0.81535775926642,14.1439611301318,0.81535775926642,1.89196280058351,21.3354906146581,29.0308962184522,7.29061874821318,13564000,32686787,20752000,61516689,11.2852169864181,27.1953320468763,17.2656165513232,51.1817445923768
"st-louis-cardinals",2015,2,100,132178951,128814787,3195000,0,169164,0,28.4,8.93,3558123.23333301,12,14.7527271569889,39.2082094826127,57.6491184288488,3.131,4.70492105263158,534000,1027500,1.7e+07,17597500,0,6129781,507500,17025000,0,15092500,30012453,28047500,2522000,0.40399775906831,0.777355238656721,12.8613518804518,13.3133905715442,0,4.63748649359458,0.383949181137018,12.8802656332172,0,11.4182325444541,22.7059246369719,21.219339227469,1.90801937897056,6129781,38681000,32625000,58059953,4.63748649359458,29.2641148286916,24.6824473588083,43.9252638644409
"st-louis-cardinals",2016,0,86,149355870,132790389,13596500,2968981,0,0,27.9,13,15461579.366667,10,13.0895424465071,33.9792470158689,50.3830214373228,2.164,3.88558974358974,2157500,1757500,16500000,17983981,0,14750000,510000,17507500,0,1032500,38538000,40635500,4e+06,1.44453646180763,1.1767197365594,11.0474399164894,12.0410272458659,0,9.87574174352839,0.34146632469149,11.7220032932084,0,0.691301922046987,25.8028023940405,27.2071663470609,2.67816725248228,14750000,42398981,19050000,79173500,9.87574174352839,28.3878906132046,12.7547715399468,53.0099687411014
"st-louis-cardinals",2017,0,83,145256085,107961954,6935000,29772125,587006,0,27,-2.74,5217102.40000001,14,13.4245666885487,34.5596537315459,49.9084695832192,3.0225,3.75547368421053,2047036,3582900,1.6e+07,17770000,1070000,1e+07,535000,0,0,18390533,34357900,48376689,3570000,1.40926006645436,2.46660923017442,11.0150290777836,12.2335666695134,0.736630069576775,6.88439317361472,0.368315034788388,0,0,12.6607659844336,23.6533292219737,33.3044147513682,2.45772836298046,1e+07,42969936,19995533,82734589,6.88439317361472,29.5821934069062,13.7657110887988,56.957743973342
"st-louis-cardinals",2018,0,88,163534311,113741329,27345600,20907798,1539584,0,26.8,12.58,24948876.7,8,12.2298494289678,34.24357840111,51.2124944838028,1.042,2.8137619047619,4613140,4569600,10090000,21195000,545000,22750000,925070,0,0,17045000,35423363,55970000,1711666,2.82090037973744,2.79427599753057,6.16995903691428,12.9605829323487,0.333263396939374,13.9114537254509,0.565673340562764,0,0,10.4228891758378,21.6611197878835,34.2252336269665,1.04667087263418,22750000,42179406,18515070,91393363,13.9114537254509,25.7923892191651,11.32182591334,55.8863534148501
"st-louis-cardinals",2020,0,84,171778877,51757860,12343763,1.2e+07,1087757,0,28,-1.14,33985524.9,8,15.1357375563702,37.5482720148415,56.9045517744303,2.064,4.03993939393939,26566000,10250000,0,2.2e+07,1153600,18500000,3136900,0,0,16500000,23117300,47306611,2248466,15.4652309200974,5.96697345972287,0,12.8071625476979,0.671561032501103,10.7696594151096,1.82612673617607,0,0,9.60537191077341,13.4575917619953,27.539248029896,1.30893043386237,18500000,61064466,20790500,70423911,10.7696594151096,35.5482973613805,12.1030596794506,40.9968397918913
